timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1505699007691,0,HTTP Request,200,OK,Thread Group 1-2645,text,true,,748,122,1,1,0,0,0
1505699007692,0,HTTP Request,200,OK,Thread Group 1-2646,text,true,,748,122,1,1,0,0,0
1505699007693,0,HTTP Request,200,OK,Thread Group 1-2647,text,true,,748,122,1,1,0,0,0
1505699007694,0,HTTP Request,200,OK,Thread Group 1-2648,text,true,,748,122,1,1,0,0,0
1505699007695,0,HTTP Request,200,OK,Thread Group 1-2649,text,true,,748,122,2,2,0,0,0
1505699007695,0,HTTP Request,200,OK,Thread Group 1-2650,text,true,,748,122,1,1,0,0,0
1505699007696,0,HTTP Request,200,OK,Thread Group 1-2651,text,true,,748,122,1,1,0,0,0
1505699007697,0,HTTP Request,200,OK,Thread Group 1-2652,text,true,,748,122,1,1,0,0,0
1505699007699,0,HTTP Request,200,OK,Thread Group 1-2653,text,true,,748,122,1,1,0,0,0
1505699007700,0,HTTP Request,200,OK,Thread Group 1-2654,text,true,,748,122,1,1,0,0,0
1505699007701,0,HTTP Request,200,OK,Thread Group 1-2655,text,true,,748,122,1,1,0,0,0
1505699007702,0,HTTP Request,200,OK,Thread Group 1-2656,text,true,,748,122,1,1,0,0,0
1505699007703,0,HTTP Request,200,OK,Thread Group 1-2657,text,true,,748,122,1,1,0,0,0
1505699007704,0,HTTP Request,200,OK,Thread Group 1-2658,text,true,,748,122,1,1,0,0,0
1505699007705,0,HTTP Request,200,OK,Thread Group 1-2659,text,true,,748,122,1,1,0,0,0
1505699007706,1,HTTP Request,200,OK,Thread Group 1-2660,text,true,,748,122,1,1,1,0,0
1505699007707,1,HTTP Request,200,OK,Thread Group 1-2661,text,true,,748,122,1,1,1,0,0
1505699007709,0,HTTP Request,200,OK,Thread Group 1-2662,text,true,,748,122,1,1,0,0,0
1505699007710,0,HTTP Request,200,OK,Thread Group 1-2663,text,true,,748,122,1,1,0,0,0
1505699007711,0,HTTP Request,200,OK,Thread Group 1-2664,text,true,,748,122,1,1,0,0,0
1505699007712,0,HTTP Request,200,OK,Thread Group 1-2665,text,true,,748,122,1,1,0,0,0
1505699007713,0,HTTP Request,200,OK,Thread Group 1-2666,text,true,,748,122,1,1,0,0,0
1505699007714,0,HTTP Request,200,OK,Thread Group 1-2667,text,true,,748,122,2,2,0,0,0
1505699007714,0,HTTP Request,200,OK,Thread Group 1-2668,text,true,,748,122,2,2,0,0,0
1505699007715,0,HTTP Request,200,OK,Thread Group 1-2669,text,true,,748,122,1,1,0,0,0
1505699007716,0,HTTP Request,200,OK,Thread Group 1-2670,text,true,,748,122,1,1,0,0,0
1505699007718,0,HTTP Request,200,OK,Thread Group 1-2671,text,true,,748,122,1,1,0,0,0
1505699007719,0,HTTP Request,200,OK,Thread Group 1-2672,text,true,,748,122,1,1,0,0,0
1505699007720,0,HTTP Request,200,OK,Thread Group 1-2673,text,true,,748,122,1,1,0,0,0
1505699007721,0,HTTP Request,200,OK,Thread Group 1-2674,text,true,,748,122,1,1,0,0,0
1505699007722,0,HTTP Request,200,OK,Thread Group 1-2675,text,true,,748,122,1,1,0,0,0
1505699007723,0,HTTP Request,200,OK,Thread Group 1-2676,text,true,,748,122,1,1,0,0,0
1505699007724,1,HTTP Request,200,OK,Thread Group 1-2677,text,true,,748,122,1,1,1,0,0
1505699007725,0,HTTP Request,200,OK,Thread Group 1-2678,text,true,,748,122,1,1,0,0,0
1505699007726,1,HTTP Request,200,OK,Thread Group 1-2679,text,true,,748,122,1,1,1,0,0
1505699007727,1,HTTP Request,200,OK,Thread Group 1-2680,text,true,,748,122,1,1,1,0,0
1505699007729,0,HTTP Request,200,OK,Thread Group 1-2681,text,true,,748,122,1,1,0,0,0
1505699007730,0,HTTP Request,200,OK,Thread Group 1-2682,text,true,,748,122,1,1,0,0,0
1505699007731,0,HTTP Request,200,OK,Thread Group 1-2683,text,true,,748,122,1,1,0,0,0
1505699007732,0,HTTP Request,200,OK,Thread Group 1-2684,text,true,,748,122,2,2,0,0,0
1505699007732,0,HTTP Request,200,OK,Thread Group 1-2685,text,true,,748,122,2,2,0,0,0
1505699007733,0,HTTP Request,200,OK,Thread Group 1-2686,text,true,,748,122,1,1,0,0,0
1505699007734,0,HTTP Request,200,OK,Thread Group 1-2687,text,true,,748,122,1,1,0,0,0
1505699007736,0,HTTP Request,200,OK,Thread Group 1-2688,text,true,,748,122,1,1,0,0,0
1505699007737,0,HTTP Request,200,OK,Thread Group 1-2689,text,true,,748,122,1,1,0,0,0
1505699007738,0,HTTP Request,200,OK,Thread Group 1-2690,text,true,,748,122,1,1,0,0,0
1505699007739,0,HTTP Request,200,OK,Thread Group 1-2691,text,true,,748,122,1,1,0,0,0
1505699007740,0,HTTP Request,200,OK,Thread Group 1-2692,text,true,,748,122,1,1,0,0,0
1505699007741,1,HTTP Request,200,OK,Thread Group 1-2693,text,true,,748,122,1,1,1,0,0
1505699007742,0,HTTP Request,200,OK,Thread Group 1-2694,text,true,,748,122,1,1,0,0,0
1505699007743,0,HTTP Request,200,OK,Thread Group 1-2695,text,true,,748,122,1,1,0,0,0
1505699007744,1,HTTP Request,200,OK,Thread Group 1-2696,text,true,,748,122,1,1,1,0,0
